ID,Available,Остаток,Ссылка,Фото,Цена,Валюта,Категория,Название,Описание,Код произв.,Бар-код,Страна,Бренд,Параметры,Актуальность,ID в табл. Товаров
37ca8914-9694-11dd-86a2-001d6073481d,true,34,http://mb-catalog.ru/cat/204/item/5839/,"",0,RUB,7f177207-9cd4-11dc-204-0011d883c7e5,",Некондиция ","",нек,4690203186364,"",MayerBoch,"",true,
fa7b1e75-8ca7-11e2-bc38-0025907b3838,true,274,http://mb-catalog.ru/cat/367/item/6098/, http://export.mb-catalog.ru/ftp/fa7b1e75-8ca7-11e2-bc38-0025907b3838.jpg,78,RUB,7f177207-9cd4-11dc-367-0011d883c7e5,10728-1 Абажур МВ (х48) ,"",10728N1,4690203202897,КИТАЙ,MayerBoch,"Абажур МВ (х48).
Материал: ткань.
Диамер: верха 10 см.
Диаметр: низа 25 см.
Высота: 21,5 см.
Вес: 125 гр.",true,
40150dda-9de4-11e3-a0c0-0025907b3838,true,356,http://mb-catalog.ru/cat/419/item/6220/, http://export.mb-catalog.ru/ftp/40150dda-9de4-11e3-a0c0-0025907b3838.jpg http://export.mb-catalog.ru/ftp/40150dda-9de4-11e3-a0c0-0025907b3838_000023656.jpg http://export.mb-catalog.ru/ftp/40150dda-9de4-11e3-a0c0-0025907b3838_000023657.jpg http://export.mb-catalog.ru/ftp/40150dda-9de4-11e3-a0c0-0025907b3838_000023658.jpg http://export.mb-catalog.ru/ftp/40150dda-9de4-11e3-a0c0-0025907b3838_000023658.jpg,724.5,RUB,7f177207-9cd4-11dc-419-0011d883c7e5,10878 Пароочиститель для одежды 60мл 250Вт МS(х18) ,"Новейший отпариватель MONSTER полностью изменит Ваше представление об уходе за вещами, сэкономит силы и время, обеспечит идеальный результат. Создатели совместили в нём возможность успешно справляться с глажкой, стерилизацией, обновлением внешнего вида вещей и дезинфекции различных поверхностей. Пар – самый бережный и эффективный способ глажения, очистки, дезинфекции одежды, белья и различных поверхностей. Мощная струя пара температурой до 98°С без применения химических средств уничтожает грязь и всю патогенную микрофлору, что особенно важно для семей с маленькими детьми и для людей с аллергическими заболеваниями. Прекрасно справляется с пропариванием мягких игрушек, подушек, матрасов и одеял. Проникая насквозь, уничтожает пылевых клещей, негативную микрофлору и запахи. Специальная насадка со щеткой очистит любые поверхности. Отпариватель прост и удобен в использовании. Насадка складывается на 90 градусов, что обеспечивает удобное хранение прибора. 
",10878,4690203131289,КИТАЙ,Monster,"Пароочиститель для одежды МS (х18). Материал корпуса: ABS-пластик. Цвет: черный, оранжевый. Мощность: 250-265 Вт. Напряжение: 110-240 В, 50/60 Гц. Резервуар для воды: 60 мл. Кол-во режимов: 1. Время работы: 15 мин. Температура пара: 98 °C.  Длина сетевого шнура: 1,85 м. Размер упаковки: 15 х 11 х 21 см. Упаковка: коробка. Вес: 679 г. Страна производитель: Китай. 
",true,
30243ad3-4de8-11e4-8c43-0025907b3838,true,434,http://mb-catalog.ru/cat/413/item/6308/, http://export.mb-catalog.ru/ftp/30243ad3-4de8-11e4-8c43-0025907b3838.jpg http://export.mb-catalog.ru/ftp/30243ad3-4de8-11e4-8c43-0025907b3838_000076310.jpg http://export.mb-catalog.ru/ftp/30243ad3-4de8-11e4-8c43-0025907b3838_000076311.jpg http://export.mb-catalog.ru/ftp/30243ad3-4de8-11e4-8c43-0025907b3838_000076312.jpg,393.3,RUB,7f177207-9cd4-11dc-413-0011d883c7e5,10973 Электр. роликовая пилка д/мозолей 3Вт ZM(х36) ,"Электрическая роликовая пилка ZIMBER служит для удаления мозолей или загрубевшей кожи. Подходит для обработки мозолей на ладонях, ступнях и локтях. Может использоваться на сухой или влажной коже. Имеет две функциональные насадки   мягкая и жесткая и два уровня скорости. Моющаяся головка. Батарейки в комплекте. Щетка для очистки в комплекте. Прибор подарит вашим пяточкам ощущение нежности и гладкости! Высокая скорость вращения чистящей головки позволяет эффективно удалять наросты и мозоли на коже стоп, пяточек, ладоней и локтей. Использование этого инструмента гораздо удобнее, безопаснее и быстрее по сравнению с применением обыкновенных металлических скребков и бритв. Корпус разработан специально для женщин, чтобы работа с электроприбором была максимально комфортной. ",10973,4690203240387,КИТАЙ,ZIMBER,"Роликовая пилка 3 пр ZIMBER (х36).
Материал корпуса: ABS-пластик.
Цвет: белый, розовый.
Мощность: 3 В / 3 Вт.
Кол-во насадок: 2 шт. 
Уровни скорости: 2 уровня.
Моющаяся головка.
Щетка для очистки.
Питание: 2 батарейки АА.
Размер упаковки: 14 х 6,5 х 18,5 см.
Упаковка: коробка.
Вес: 274 г.
Страна производитель: Китай.
",true,
0c763963-3a7f-11e4-8616-0025907b3838,true,2371,http://mb-catalog.ru/cat/387/item/6360/, http://export.mb-catalog.ru/ftp/0c763963-3a7f-11e4-8616-0025907b3838.jpg http://export.mb-catalog.ru/ftp/0c763963-3a7f-11e4-8616-0025907b3838_000106394.jpg http://export.mb-catalog.ru/ftp/0c763963-3a7f-11e4-8616-0025907b3838_000106395.jpg http://export.mb-catalog.ru/ftp/0c763963-3a7f-11e4-8616-0025907b3838_000106396.jpg http://export.mb-catalog.ru/ftp/0c763963-3a7f-11e4-8616-0025907b3838_000106397.jpg,128.7,RUB,7f177207-9cd4-11dc-387-0011d883c7e5,"1235 Мини-чайник 0,5 л Россия (х36) ","Корпус электрического мини чайника выполнен из качественного термостойкого пластика, нагревательный элемент из нержавеющей стали. Благодаря этому электрочайнику Вам не нужно ждать, пока вода закипит на плите   чайник сделает это всего за несколько секунд, потому что, при объеме в 500 мл, чайник имеет мощность 600 Вт. Такой маленький и легкий чайник всегда пригодится и дома и на даче и в поездке.",1235,4690203183929,РОССИЯ,MayerBoch,"Мини-чайник (х36).
Материал: термостойкий пластик. 
Цвет: в ассортименте. 
Объем: 0,5 л.
Нагревательный элемент: диск. 
Мощность: 600 Вт. 
Питание: 220 В/ 50 Гц.
Индикация включения: есть.
Откидная крышка: есть.
Размер упаковки: 16 х 14,5 х 9,5 см.
Упаковка: пакет.
Вес: 183 г. 
Страна производитель: Россия. 
",true,
58ad04d0-7a28-11e1-a427-e0cb4e56f5d3,true,441,http://mb-catalog.ru/cat/490/item/6516/, http://export.mb-catalog.ru/ftp/58ad04d0-7a28-11e1-a427-e0cb4e56f5d3.jpg http://export.mb-catalog.ru/ftp/58ad04d0-7a28-11e1-a427-e0cb4e56f5d3_000121229.jpg http://export.mb-catalog.ru/ftp/58ad04d0-7a28-11e1-a427-e0cb4e56f5d3_000121230.jpg http://export.mb-catalog.ru/ftp/58ad04d0-7a28-11e1-a427-e0cb4e56f5d3_000121231.jpg http://export.mb-catalog.ru/ftp/58ad04d0-7a28-11e1-a427-e0cb4e56f5d3_000121232.jpg,725.4,RUB,7f177207-9cd4-11dc-490-0011d883c7e5,20213 Конфетница мет. 3-х ярусная MB (х20) ,"3 х ярусная конфетница MAYER BOCH выполнена из нержавеющей стали. Каждая хозяйка знает, что многоуровневая конфетница незаменимая вещь на кухне. Тому есть множество причин, но самая очевидная это то, что она экономит место, ведь когда большое застолье, не всегда все лакомства умещаются на столе, а такая многоуровневая конфетница решает эту проблему. Конфетница имеет три яруса и предназначена для подачи фруктов и различных сладостей (конфет, печенья, зефира, вафель, пряников и т.д.). Так как она выполнена из нержавеющей стали, то можно не беспокоиться о ее деформации, а хранить ее очень удобно, так как она разбирается и превращается в 3 отдельные тарелки и 3 маленьких стойки, поэтому для хранения подойдет обычный кухонный выдвижной ящик. Конфетница MAYER BOCH станет прекрасным дополнением к набору посуды и отлично подойдет для сервировки праздничного стола. 
",20213,4690203052713,КИТАЙ, MayerBoch,"Конфетница 3-х ярусная  МВ (х20). 
Количество предметов: 6. 
Материал: нержавеющая сталь. 
Диаметр ярусов: 25 / 19 / 15,3 см.  
Высота: 33 см. 
Размер упаковки: 26 х 26 х 2,5 см. 
Вес: 475 г. 
Страна производитель: Китай. 
",true,
4e55b3fb-7412-11e1-a427-e0cb4e56f5d3,true,1355,http://mb-catalog.ru/cat/470/item/6621/, http://export.mb-catalog.ru/ftp/4e55b3fb-7412-11e1-a427-e0cb4e56f5d3.jpg http://export.mb-catalog.ru/ftp/4e55b3fb-7412-11e1-a427-e0cb4e56f5d3_000056196.jpg http://export.mb-catalog.ru/ftp/4e55b3fb-7412-11e1-a427-e0cb4e56f5d3_000056197.jpg,460.2,RUB,7f177207-9cd4-11dc-470-0011d883c7e5,"20667 Жаровня 2,95л(36х24,5х7 см),стекл LR (х6) ","Жаровня изготовлена из термостойкого боросиликатного стекла.  Форма жаровни овальная с двумя ручками по краям. Жаровня будет отличным выбором для всех любителей блюд, приготовленных в духовке и микроволновой печи. Стеклянное изделие не вступает в реакцию с готовящейся пищей, а потому не выделяет никаких вредных веществ, не подвергается воздействию кислот и солей. Из за невысокой теплопроводности пища в стеклянной посуде гораздо медленнее остывает. Стеклянная посуда очень удобна для приготовления и подачи самых разнообразных блюд: супов, вторых блюд, десертов. Подходит для использования в духовках, микроволновых печах и морозильных камерах (при постепенном охлаждении и нагреве выдерживает температуру от  40С до 400С). Подходит для мытья в посудомоечной машине.",20667,4690203074319,КИТАЙ,",Loraine","Жаровня из термостойкого стекла LR(6).
Материал: боросиликатное стекло. 
Форма: овальная.
Объем: 2950 мл.
Вес: 1500 г.
Размер: 36 х 24,5 х 7 см. 
Страна производитель: Китай.
",true,
4af23a7f-70d9-11e1-a427-e0cb4e56f5d3,true,1273,http://mb-catalog.ru/cat/470/item/6627/, http://export.mb-catalog.ru/ftp/4af23a7f-70d9-11e1-a427-e0cb4e56f5d3.jpg http://export.mb-catalog.ru/ftp/4af23a7f-70d9-11e1-a427-e0cb4e56f5d3_000067946.jpg http://export.mb-catalog.ru/ftp/4af23a7f-70d9-11e1-a427-e0cb4e56f5d3_000067947.jpg http://export.mb-catalog.ru/ftp/4af23a7f-70d9-11e1-a427-e0cb4e56f5d3_000067948.jpg,296.4,RUB,7f177207-9cd4-11dc-470-0011d883c7e5,"20671 Жаровня 2,4л,(30х21,3х8 см) LR (х6) ","Жаровня из огнеупорного стекла
овальная форма
Материал: боросиликатное стекло
Объем: 2,4 л
Вес: 1,0 кг
Размер: 30 х 21,3 х 8 см

Жаровня  изготовленная из термостойкого стекла овальной формы, будет отличным выбором для всех любителей блюд, приготовленных в духовке, микроволновой печи. Форма не вступает в реакцию с готовящейся пищей, а потому не выделяет никаких вредных веществ, не подвергается воздействию кислот и солей. Из за невысокой теплопроводности пища в стеклянной посуде гораздо медленнее остывает. Стеклянная посуда очень удобна для приготовления и подачи самых разнообразных блюд: супов, вторых блюд, десертов. Благодаря прозрачности стекла, за едой можно наблюдать при ее готовке, еду можно видеть при подаче, хранении. Используя эту форму, вы можете как приготовить пищу, так и изящно подать ее к столу, не меняя посуды. Форма может быть использована в духовках, микроволновых печах и морозильных камерах (выдерживает температуру от   40°C до 400°C.Можно мыть и сушить в посудомоечной машине.


",20671,4690203074357,КИТАЙ,",Loraine","",true,
4af23a82-70d9-11e1-a427-e0cb4e56f5d3,true,890,http://mb-catalog.ru/cat/470/item/6629/, http://export.mb-catalog.ru/ftp/4af23a82-70d9-11e1-a427-e0cb4e56f5d3.jpg http://export.mb-catalog.ru/ftp/4af23a82-70d9-11e1-a427-e0cb4e56f5d3_000080602.jpg http://export.mb-catalog.ru/ftp/4af23a82-70d9-11e1-a427-e0cb4e56f5d3_000080603.jpg http://export.mb-catalog.ru/ftp/4af23a82-70d9-11e1-a427-e0cb4e56f5d3_000080604.jpg,304.2,RUB,7f177207-9cd4-11dc-470-0011d883c7e5,"20672 Жаровня 1,6л,(26х18,2х5 см) LR (х6) ","Жаровня изготовлена из термостойкого боросиликатного стекла.  Форма жаровни овальная. Жаровня будет отличным выбором для всех любителей блюд, приготовленных в духовке и микроволновой печи. Стеклянное изделие не вступает в реакцию с готовящейся пищей, а потому не выделяет никаких вредных веществ, не подвергается воздействию кислот и солей. Из за невысокой теплопроводности пища в стеклянной посуде гораздо медленнее остывает. Стеклянная посуда очень удобна для приготовления и подачи самых разнообразных блюд: супов, вторых блюд, десертов. Подходит для использования в духовках, микроволновых печах и морозильных камерах (при постепенном охлаждении и нагреве выдерживает температуру от  40С до 400С). Подходит для мытья в посудомоечной машине.",20672,4690203074364,КИТАЙ,",Loraine","Жаровня из термостойкого стекла LR(x6).
Материал: боросиликатное стекло. 
Форма: овальная.
Объем: 1600 мл.
Вес: 724 г.
Размер: 26 х 18,2 х 5 см. 
Страна производитель: Китай.
",true,
21315103-7f11-11e2-bc38-0025907b3838,true,192,http://mb-catalog.ru/cat/299/item/7076/, http://export.mb-catalog.ru/ftp/21315103-7f11-11e2-bc38-0025907b3838.jpg http://export.mb-catalog.ru/ftp/21315103-7f11-11e2-bc38-0025907b3838_000114027.jpg http://export.mb-catalog.ru/ftp/21315103-7f11-11e2-bc38-0025907b3838_000114028.jpg http://export.mb-catalog.ru/ftp/21315103-7f11-11e2-bc38-0025907b3838_000114029.jpg http://export.mb-catalog.ru/ftp/21315103-7f11-11e2-bc38-0025907b3838_000114030.jpg,96.6,RUB,7f177207-9cd4-11dc-299-0011d883c7e5,21562 Кружка 300мл LR в под/упак.((х48)цвета в ассортименте ,"Кружка, выполненная из керамики в оригинальном дизайне, станет красивым и полезным подарком для ваших родных и близких. Керамика   один из самых древних материалов, который использовали наши предки для изготовления посуды. С древних времен и до наших дней, керамическая посуда занимала важное место на кухне многих хозяек. Сегодня керамическая посуда по прежнему пользуется большой популярностью и это не удивительно, ведь керамика   экологически чистый материал, который не наносит вреда здоровью, а кроме того керамическая посуда отличается большим разнообразие, поэтому каждый может выбрать изделие по своему вкусу. Кружка украшена ярким рисунком и имеет удобную ручку в форме ""сердца"". В подарочной упаковке. Подходит для мытья в посудомоечной машине.",21562,4690203096304,КИТАЙ,",Loraine","Кружка LR (х48).
Материал: керамика.
Цвет: белый.
Рисунок: голубые цветы.
Объем: 300 мл. 
Вес: 283 г.
Размер упаковки: 13 х 9 х 9 см.
Упаковка: подарочная.
Страна производитель: Китай.
",true,
c179c8de-347b-11e2-a600-e0cb4e56f5d3,true,136,http://mb-catalog.ru/cat/311/item/7079/, http://export.mb-catalog.ru/ftp/c179c8de-347b-11e2-a600-e0cb4e56f5d3.jpg http://export.mb-catalog.ru/ftp/c179c8de-347b-11e2-a600-e0cb4e56f5d3_000114763.jpg http://export.mb-catalog.ru/ftp/c179c8de-347b-11e2-a600-e0cb4e56f5d3_000114764.jpg http://export.mb-catalog.ru/ftp/c179c8de-347b-11e2-a600-e0cb4e56f5d3_000114765.jpg http://export.mb-catalog.ru/ftp/c179c8de-347b-11e2-a600-e0cb4e56f5d3_000114766.jpg,241.8,RUB,7f177207-9cd4-11dc-311-0011d883c7e5,"21572 Набор для специй 450 мл ""ГУСИ"" LR (х24) ","Двухсекционный набор для специй LORAINE изготовлен из глазурованной доломитовой керамики и украшен рисунком. Изделие имеет две банки секции, в которых можно хранить чай и кофе, соль или перец, сахар и разнообразные специи. Изделие оснащено удобной ручкой и крышками со специальными выемками для ложечек (входят в комплект). Практичный и функциональный набор с изящным дизайном красиво дополнит интерьер вашей кухни, а также оформит стол к чаепитию или праздничному столу. Подходит для мытья в посудомоечной машине.",21572,4690203096403,КИТАЙ,",Loraine","Набор для специй 5 пр LR (х24).
Материал: доломит.
Цвет: белый, синий, оранжевый. 
Рисунок: «Гуси».
Объем: 450 мл.
Размер упаковки: 17 х 9,7 х 13,4 см. 
Упаковка: коробка.
Вес: 520 г.
Страна производитель: Китай.
",true,
c179c8f3-347b-11e2-a600-e0cb4e56f5d3,true,289,http://mb-catalog.ru/cat/311/item/7083/, http://export.mb-catalog.ru/ftp/c179c8f3-347b-11e2-a600-e0cb4e56f5d3.jpg http://export.mb-catalog.ru/ftp/c179c8f3-347b-11e2-a600-e0cb4e56f5d3_000114778.jpg http://export.mb-catalog.ru/ftp/c179c8f3-347b-11e2-a600-e0cb4e56f5d3_000114779.jpg http://export.mb-catalog.ru/ftp/c179c8f3-347b-11e2-a600-e0cb4e56f5d3_000114780.jpg http://export.mb-catalog.ru/ftp/c179c8f3-347b-11e2-a600-e0cb4e56f5d3_000114781.jpg,152.1,RUB,7f177207-9cd4-11dc-311-0011d883c7e5,"21577 Лимонница ""ГУСИ"" LR (х60) ","Лимонница с крышкой LORAINE выполнена из доломитовой керамики высокого качества. Изделие выполнено в оригинальной форме, изображающей гуся. Красочность оформления придется по вкусу и ценителям классики, и тем, кто предпочитает утонченность и изящность. Такая лимонница прекрасно подойдет для вашей кухни и будет отличным подарком для ваших друзей и близких. Подходит для использования в микроволновой печи, холодильнике. Подходит для мытья в посудомоечной машине.",21577,4690203096458,КИТАЙ,",Loraine","Лимонница 2 пр LR (х60). 
Материал: доломит.
Цвет: белый, синий, оранжевый.
Форма: «Гусь».
Диаметр: 9 см.
Высота: 9 см.
Размер упаковки: 9,6 х 9,6 х 10,7 см.
Упаковка: коробка.
Вес: 270 г.
Страна производитель: Китай.
",true,
714919bf-3492-11e2-a600-e0cb4e56f5d3,true,83,http://mb-catalog.ru/cat/311/item/7086/, http://export.mb-catalog.ru/ftp/714919bf-3492-11e2-a600-e0cb4e56f5d3.jpg http://export.mb-catalog.ru/ftp/714919bf-3492-11e2-a600-e0cb4e56f5d3_000114789.jpg http://export.mb-catalog.ru/ftp/714919bf-3492-11e2-a600-e0cb4e56f5d3_000114790.jpg http://export.mb-catalog.ru/ftp/714919bf-3492-11e2-a600-e0cb4e56f5d3_000114791.jpg http://export.mb-catalog.ru/ftp/714919bf-3492-11e2-a600-e0cb4e56f5d3_000114792.jpg,351,RUB,7f177207-9cd4-11dc-311-0011d883c7e5,"21581 Банка для сыпучих с крышкой ""ГУСИ"" LR (х18) ","Банка для сыпучих продуктов изготовлена из доломитовой керамики высокого качества и украшена красивым рисунком. Банка прекрасно подойдет для хранения различных сыпучих продуктов: специй, чая, кофе, сахара, круп и многого другого. Крышка плотно закрывается с помощью металлического зажима клипсы, дольше сохраняя свежесть продуктов. Гладкая и ровная поверхность обеспечивает легкую очистку. Такая банка не только сэкономит место на вашей кухне, но и украсит интерьер. Оригинальный дизайн и красивое оформление позволит сделать ее отличным подарком на любой праздник. Подходит для мытья в посудомоечной машине.",21581,4690203096496,КИТАЙ,",Loraine","Банка для сыпучих продуктов LR (х18).
Материал: доломит.
Цвет: белый, синий, оранжевый. 
Рисунок: «Гуси».
Крышка: доломит, металл. 
Объем: 1,15 л. 
Высота с крышкой: 20 см.
Диаметр верхний: 9 см.
Размер упаковки: 11,8 х 11,5 х 20,2 см. 
Упаковка: коробка.
Вес: 760 г.
Страна производитель: Китай.
",true,
714919c2-3492-11e2-a600-e0cb4e56f5d3,true,288,http://mb-catalog.ru/cat/311/item/7087/, http://export.mb-catalog.ru/ftp/714919c2-3492-11e2-a600-e0cb4e56f5d3.jpg http://export.mb-catalog.ru/ftp/714919c2-3492-11e2-a600-e0cb4e56f5d3_000114793.jpg http://export.mb-catalog.ru/ftp/714919c2-3492-11e2-a600-e0cb4e56f5d3_000114794.jpg http://export.mb-catalog.ru/ftp/714919c2-3492-11e2-a600-e0cb4e56f5d3_000114795.jpg http://export.mb-catalog.ru/ftp/714919c2-3492-11e2-a600-e0cb4e56f5d3_000114796.jpg,312,RUB,7f177207-9cd4-11dc-311-0011d883c7e5,"21582 Банка для сыпучих с крышкой ""ГУСИ"" LR (х32) ","Банка для сыпучих продуктов LORAINE изготовлена из доломитовой керамики высокого качества и украшена красивым рисунком. Банка прекрасно подойдет для хранения различных сыпучих продуктов: специй, чая, кофе, сахара, круп и многого другого. Крышка плотно закрывается с помощью металлического зажима клипсы, дольше сохраняя свежесть продуктов. Гладкая и ровная поверхность обеспечивает легкую очистку. Такая банка не только сэкономит место на вашей кухне, но и украсит интерьер. Оригинальный дизайн и красивое оформление позволит сделать ее отличным подарком на любой праздник. Подходит для мытья в посудомоечной машине.",21582,4690203096502,КИТАЙ,",Loraine","Банка для сыпучих продуктов LR (х32).
Материал: доломит.
Цвет: белый, синий, оранжевый. 
Рисунок: «Гуси».
Крышка: доломит, металл. 
Объем: 690 мл. 
Размер упаковки: 12 х 12 х 15,7 см.
Упаковка: коробка.
Вес: 543 г.
Страна производитель: Китай.
",true,
714919c8-3492-11e2-a600-e0cb4e56f5d3,true,426,http://mb-catalog.ru/cat/311/item/7089/, http://export.mb-catalog.ru/ftp/714919c8-3492-11e2-a600-e0cb4e56f5d3.jpg http://export.mb-catalog.ru/ftp/714919c8-3492-11e2-a600-e0cb4e56f5d3_000114797.jpg http://export.mb-catalog.ru/ftp/714919c8-3492-11e2-a600-e0cb4e56f5d3_000114798.jpg http://export.mb-catalog.ru/ftp/714919c8-3492-11e2-a600-e0cb4e56f5d3_000114799.jpg http://export.mb-catalog.ru/ftp/714919c8-3492-11e2-a600-e0cb4e56f5d3_000114800.jpg,210.6,RUB,7f177207-9cd4-11dc-311-0011d883c7e5,"21584 Банка для специй 300мл ""ГУСИ"" LR (х48) ","Банка  для специй изготовлена из  доломитовой керамики высокого качества. Изделие художественно оформлено объемным рисунком, ручка на крышке банки выполнена в форме забавного гуся. Гладкая и ровная поверхность обеспечивает легкую очистку. Банка прекрасно подойдет для хранения различных сыпучих продуктов: специй, чая, кофе, сахара, круп и многого другого. Подходит для мытья в посудомоечной машине.",21584,4690203096526,КИТАЙ,",Loraine","Банка для специй 2 пр LR (х48).
Материал: доломит.
Цвет: белый, синий, оранжевый. 
Рисунок: «Гуси».
Объем: 300 мл.
Диаметр верхний: 8 см.
Диаметр нижний: 9 см.
Высота с крышкой: 13 см.
Размер упаковки: 9,4 х 9,4 х 10,3 см. 
Упаковка: коробка.
Вес: 310 г.
Страна производитель: Китай.
",true,
714919d7-3492-11e2-a600-e0cb4e56f5d3,true,487,http://mb-catalog.ru/cat/311/item/7093/, http://export.mb-catalog.ru/ftp/714919d7-3492-11e2-a600-e0cb4e56f5d3.jpg http://export.mb-catalog.ru/ftp/714919d7-3492-11e2-a600-e0cb4e56f5d3_000114801.jpg http://export.mb-catalog.ru/ftp/714919d7-3492-11e2-a600-e0cb4e56f5d3_000114802.jpg http://export.mb-catalog.ru/ftp/714919d7-3492-11e2-a600-e0cb4e56f5d3_000114803.jpg http://export.mb-catalog.ru/ftp/714919d7-3492-11e2-a600-e0cb4e56f5d3_000114804.jpg,128.7,RUB,7f177207-9cd4-11dc-311-0011d883c7e5,"21589 Кружка 300 мл ""ГУСИ"" LR в под/упак (х60) ","Кружка LORAINE изготовлена из доломитовой керамики высокого качества и оформлена стильным рисунком. Такая кружка неоспоримо является одним из самых эффектных подарков. Изящный дизайн придется по вкусу и ценителям классики, и тем, кто предпочитает утонченность и изысканность. Кружка настроит на позитивный лад и подарит хорошее настроение с самого утра, а чаепитие превратится в настоящее наслаждение. Подходит для использования в микроволновой печи, холодильнике. Подходит для мытья в посудомоечной машине.",21589,4690203096571,КИТАЙ,",Loraine","Кружка LR (х60). 
Материал: доломит.
Цвет: белый, синий, оранжевый. 
Рисунок: «Гуси».
Объем: 300 мл.
Размер: D 7,5 х 9,5 см.
Размер упаковки: 11,6 х 8,4 х 10 см.
Упаковка: коробка.
Вес: 240 г. 
Страна производитель: Китай.
",true,
cdcaddb1-176a-11e2-9cde-e0cb4e56f5d3,true,79,http://mb-catalog.ru/cat/286/item/7142/, http://export.mb-catalog.ru/ftp/cdcaddb1-176a-11e2-9cde-e0cb4e56f5d3.jpg http://export.mb-catalog.ru/ftp/cdcaddb1-176a-11e2-9cde-e0cb4e56f5d3_000033552.jpg,546,RUB,7f177207-9cd4-11dc-286-0011d883c7e5,"21646 Термос 1,8л пластик с ст/колбой МВ (х12) ","Термос MAYER BOCH с цветным пластиковым корпусом и стеклянной внутренней колбой, является самым востребованным среди покупателей. По своим теплообменным характеристикам термос со стеклянной колбой не уступает термосам со стальными колбами, но благодаря свойствам стекла, в него можно наливать напитки с сильными, устойчивыми ароматами.  Термос оснащен большой удобной ручкой и 2 мя пластиковыми кружками. Завинчивающаяся герметичная крышка предохраняет от проливаний. Термос способен сохранять необходимую температуру до 24 х часов. Легко и просто моется.Термос MAYER BOCH пригодится в любой ситуации: будь то поход, поездка или просто чаепитие.",21646,4690203097141,КИТАЙ, MayerBoch,"Термос+2 кружки  МВ(х12).
Корпус термоса: пластик.
Кружки: пластик.
Цвет: коричневый, рисунок.
Внутренняя колба: стекло.
D: 13 см   Высота: 35 см.
Объем: 1800 мл.
Размер упаковки: 17,5 х 13,5 х 35 см.
Вес: 950 г.
Страна-изготовитель: Китай.
Упаковка: коробка.
",true,
cdcaddba-176a-11e2-9cde-e0cb4e56f5d3,true,111,http://mb-catalog.ru/cat/286/item/7144/, http://export.mb-catalog.ru/ftp/cdcaddba-176a-11e2-9cde-e0cb4e56f5d3.jpg http://export.mb-catalog.ru/ftp/cdcaddba-176a-11e2-9cde-e0cb4e56f5d3_000067520.jpg http://export.mb-catalog.ru/ftp/cdcaddba-176a-11e2-9cde-e0cb4e56f5d3_000067521.jpg http://export.mb-catalog.ru/ftp/cdcaddba-176a-11e2-9cde-e0cb4e56f5d3_000067522.jpg,546,RUB,7f177207-9cd4-11dc-286-0011d883c7e5,"21648 Термос 1,8л пластик с ст/колбой МВ (х12) ","Термос MAYER BOCH с цветным пластиковым корпусом и стеклянной внутренней колбой, является самым востребованным среди покупателей. По своим теплообменным характеристикам термос со стеклянной колбой не уступает термосам со стальными колбами, но благодаря свойствам стекла, в него можно наливать напитки с сильными, устойчивыми ароматами.  Термос оснащен большой удобной ручкой и 2 мя пластиковыми кружками. Завинчивающаяся герметичная крышка предохраняет от проливаний. Термос способен сохранять необходимую температуру до 24 х часов. Легко и просто моется.Термос MAYER BOCH пригодится в любой ситуации: будь то поход, поездка или просто чаепитие.",21648,4690203097165,КИТАЙ, MayerBoch,"Термос+2 кружки  МВ(х12).
Корпус термоса: пластик.
Кружки: пластик.
Цвет: голубой, рисунок.
Внутренняя колба: стекло.
D: 12 см   Высота: 38 см.
Объем: 1800 мл.
Размер упаковки: 15,5 х 13 х 38 см.
Вес: 950 г.
Страна-изготовитель: Китай.
Упаковка: коробка.
",true,
cdcaddbd-176a-11e2-9cde-e0cb4e56f5d3,true,68,http://mb-catalog.ru/cat/286/item/7145/, http://export.mb-catalog.ru/ftp/cdcaddbd-176a-11e2-9cde-e0cb4e56f5d3.jpg http://export.mb-catalog.ru/ftp/cdcaddbd-176a-11e2-9cde-e0cb4e56f5d3_000041765.jpg http://export.mb-catalog.ru/ftp/cdcaddbd-176a-11e2-9cde-e0cb4e56f5d3_000041766.jpg http://export.mb-catalog.ru/ftp/cdcaddbd-176a-11e2-9cde-e0cb4e56f5d3_000041767.jpg,546,RUB,7f177207-9cd4-11dc-286-0011d883c7e5,"21649 Термос 1,8л пластик с ст/колбой МВ (х12) ","Термос MAYER BOCH с цветным пластиковым корпусом и стеклянной внутренней колбой, является самым востребованным среди покупателей. По своим теплообменным характеристикам термос со стеклянной колбой не уступает термосам со стальными колбами, но благодаря свойствам стекла, в него можно наливать напитки с сильными, устойчивыми ароматами.  Термос оснащен большой удобной ручкой и 2 мя пластиковыми кружками. Завинчивающаяся герметичная крышка предохраняет от проливаний. Термос способен сохранять необходимую температуру до 24 х часов. Легко и просто моется.Термос MAYER BOCH пригодится в любой ситуации: будь то поход, поездка или просто чаепитие.",21649,4690203097172,КИТАЙ, MayerBoch,"Термос+2 кружки  МВ(х12).
Корпус термоса: пластик.
Кружки: пластик.
Цвет: синий, рисунок.
Внутренняя колба: стекло.
D: 12 см   Высота: 38 см.
Объем: 1800 мл.
Размер упаковки: 15,5 х 13 х 38 см.
Вес: 950 г.
Страна-изготовитель: Китай.
Упаковка: коробка.
",true,
